aided	3.24519313319
limited	2.06545529971
positions	2.7080502011
brevet	2.7080502011
pardon	3.24519313319
unlawful	3.24519313319
dissolution	3.24519313319
personally	3.24519313319
destroyed	2.7080502011
four	1.30992138234
1869	3.24519313319
protest	3.24519313319
woods	3.24519313319
sleep	3.24519313319
controversial	2.7080502011
hanging	3.24519313319
mansion	2.7080502011
captain	2.34454929209
integrity	2.7080502011
assembled	2.34454929209
aggression	2.34454929209
carolinas	3.24519313319
whose	3.24519313319
votes	0.457833093625
voter	3.24519313319
chinese	2.7080502011
granting	2.7080502011
marcos	3.24519313319
paris	2.7080502011
insurgencies	3.24519313319
pensions	3.24519313319
james	1.16643488501
supported	2.06545529971
edward	3.24519313319
voted	2.34454929209
negroesthe	3.24519313319
under	0.457833093625
lord	3.24519313319
pride	3.24519313319
jay	3.24519313319
metruman	3.24519313319
partys	2.7080502011
lure	3.24519313319
electionbush	3.24519313319
stanton	3.24519313319
risk	3.24519313319
wracked	3.24519313319
commerce	2.06545529971
compassion	3.24519313319
rise	2.34454929209
slaveholder	3.24519313319
splitting	3.24519313319
nomineeby	3.24519313319
every	2.06545529971
jack	3.24519313319
careerswhen	3.24519313319
reforms	3.24519313319
profrench	3.24519313319
politician	2.06545529971
bringing	3.24519313319
vast	2.7080502011
look	3.24519313319
grandeto	3.24519313319
believed	2.7080502011
school	1.03301500618
receiving	2.7080502011
prize	2.7080502011
unrest	3.24519313319
hoovers	3.24519313319
pinch	3.24519313319
solution	3.24519313319
herbert	2.7080502011
fairfield	3.24519313319
unrelated	3.24519313319
delegate	2.7080502011
wavered	3.24519313319
297	3.24519313319
harriet	3.24519313319
100day	3.24519313319
fairfax	3.24519313319
commented	2.7080502011
triumph	2.06545529971
whirlwind	3.24519313319
enjoy	3.24519313319
charter	3.24519313319
bill	1.03301500618
force	1.8362112318
leaders	1.46633706879
construed	3.24519313319
europe	1.63974326193
excelled	2.34454929209
direct	2.34454929209
elections	2.34454929209
preacher	3.24519313319
surrounding	3.24519313319
second	0.674455047548
street	2.7080502011
kentucky	2.34454929209
vainthat	3.24519313319
friendships	3.24519313319
planters	3.24519313319
machines	3.24519313319
monopolies	3.24519313319
even	0.674455047548
established	1.30992138234
settlement	2.06545529971
principlesborn	3.24519313319
dandridge	3.24519313319
solemn	3.24519313319
tirelessly	3.24519313319
selected	2.7080502011
contributed	2.7080502011
repealin	3.24519313319
asia	3.24519313319
spokesman	3.24519313319
circumstances	2.7080502011
reconstruction	1.63974326193
frank	3.24519313319
new	-1.16643488501
fall	3.24519313319
intermediaterange	3.24519313319
ever	1.63974326193
invading	3.24519313319
reviving	3.24519313319
told	2.06545529971
1861	2.7080502011
million	2.34454929209
hero	2.34454929209
itthus	3.24519313319
selfconfidence	3.24519313319
territoryand	3.24519313319
men	1.30992138234
here	2.7080502011
atoms	3.24519313319
met	1.46633706879
carolinahayes	3.24519313319
protection	2.7080502011
china	1.63974326193
germanymassive	3.24519313319
actions	3.24519313319
active	2.7080502011
aftermath	3.24519313319
100	3.24519313319
peacethe	3.24519313319
dred	3.24519313319
obtained	1.63974326193
cyclical	3.24519313319
southerners	1.46633706879
daughter	2.7080502011
hunting	3.24519313319
pretensions	3.24519313319
employees	3.24519313319
economics	3.24519313319
envoy	2.7080502011
laterone	3.24519313319
controversy	2.7080502011
credit	2.7080502011
harass	3.24519313319
stressed	3.24519313319
military	0.564529802738
anarchist	3.24519313319
saidin	3.24519313319
promoted	3.24519313319
bloomer	3.24519313319
trusted	3.24519313319
wished	2.34454929209
secure	3.24519313319
campaign	0.674455047548
servicemen	3.24519313319
julie	3.24519313319
explained	3.24519313319
reagan	2.7080502011
charred	3.24519313319
highly	3.24519313319
county	1.63974326193
mckinley	2.06545529971
pound	3.24519313319
moral	3.24519313319
amherst	3.24519313319
welch	3.24519313319
counts	3.24519313319
removal	2.34454929209
opponents	2.06545529971
hillsborough	3.24519313319
criminals	3.24519313319
spoke	3.24519313319
would	-0.564529802738
army	1.16643488501
hospital	3.24519313319
booksunexpectedly	3.24519313319
arms	2.7080502011
fords	3.24519313319
insult	3.24519313319
secessionist	3.24519313319
backing	3.24519313319
yorkhe	3.24519313319
program	0.788457360364
call	3.24519313319
calm	2.7080502011
h	1.8362112318
strike	3.24519313319
robertson	3.24519313319
until	1.03301500618
wedeclared	3.24519313319
attractive	2.7080502011
yale	1.8362112318
supporters	3.24519313319
purchasehis	3.24519313319
piercea	3.24519313319
reign	3.24519313319
aware	2.06545529971
dogma	3.24519313319
berlin	1.8362112318
warm	3.24519313319
recharter	3.24519313319
gentlemans	3.24519313319
teaching	3.24519313319
adjourn	3.24519313319
90	3.24519313319
hold	2.7080502011
tariff	1.46633706879
europeinstead	3.24519313319
overrun	3.24519313319
must	1.16643488501
me	2.34454929209
